File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,RestrictedScope,ClosedLowerBound,Package
src/algorithms/ProShI/ProShI.jl,Proshi,mtsig,"Tuple{Maybe{Union{Array{R}, R}}, Any, Tuple{Bool, Int}, Int, Bool, Int, R} where R","Tuple{Maybe{Union{Array{R}, R}}, Any, Tuple{Bool, Int}, Int, Bool, Int, R} where R","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/CIAOAlgorithms.jl
src/utils.jl,_promote,mtsig,"((Tuple{Type{PooledVector{Union{T, Missing}, R, RA}}, PooledVector} where RA) where R) where T","((Tuple{Type{PooledVector{Union{T, Missing}, R, RA}}, PooledVector} where RA) where R) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:RA, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/CSV.jl
src/utils.jl,_promote,mtsig,"((Tuple{Type{PooledVector{Union{T, Missing}, R, RA}}, MissingVector} where RA) where R) where T","((Tuple{Type{PooledVector{Union{T, Missing}, R, RA}}, MissingVector} where RA) where R) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:RA, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/CSV.jl
src/canvas_objects.jl,Internals.convert′,mtsig,"Tuple{Type{Union{CO, Nothing}}, Any} where CO <: CanvasObject","Tuple{Type{Union{CO, Nothing}}, Any} where CO <: CanvasObject","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:CO, :(Union{}), :CanvasObject, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Canvas.jl
src/canvas_objects.jl,Internals.convert′,mtsig,"Tuple{Type{Union{Vector{CO}, Nothing}}, Any} where CO <: CanvasObject","Tuple{Type{Union{Vector{CO}, Nothing}}, Any} where CO <: CanvasObject","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:CO, :(Union{}), :CanvasObject, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Canvas.jl
src/CategoricalArrays.jl,StructTypes.construct,mtsig,"Tuple{Type{<:CategoricalArray{Union{Missing, T}}}, AbstractVector} where T","Tuple{Type{var""##ANON_TV#668""} where var""##ANON_TV#668"" <: CategoricalArray{Union{Missing, T}}, AbstractVector} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#668""), :(Union{}), :(CategoricalArray{Union{Missing, T}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/CategoricalArrays.jl,StructTypes.construct,mtsig,"Tuple{Type{<:CategoricalArray{Union{Missing, T}}}, Vector} where T","Tuple{Type{var""##ANON_TV#669""} where var""##ANON_TV#669"" <: CategoricalArray{Union{Missing, T}}, Vector} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#669""), :(Union{}), :(CategoricalArray{Union{Missing, T}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/array.jl,similar,mtsig,"(((((Tuple{CategoricalArray{S, M, Q}, Type{Union{CategoricalValue{T, R}, Missing}}, NTuple{N, Int}} where Q) where M) where S) where N) where T) where R","(((((Tuple{CategoricalArray{S, M, Q}, Type{Union{CategoricalValue{T, R}, Missing}}, NTuple{N, Int}} where Q) where M) where S) where N) where T) where R","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:Q, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,6,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/array.jl,similar,mtsig,"((((Tuple{CategoricalArray{S, M, Q}, Type{Union{CategoricalValue{T}, Missing}}, NTuple{N, Int}} where Q) where M) where S) where N) where T","((((Tuple{CategoricalArray{S, M, Q}, Type{Union{CategoricalValue{T}, Missing}}, NTuple{N, Int}} where Q) where M) where S) where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:Q, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,5,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/array.jl,similar,mtsig,"((Tuple{$A, Type{Union{CategoricalValue{T, R}, Missing}}, NTuple{N, Int}} where N) where R) where T","((Tuple{$A, Type{Union{CategoricalValue{T, R}, Missing}}, NTuple{N, Int}} where N) where R) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], true)",false,true,3,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/array.jl,similar,mtsig,"(Tuple{$A, Type{Union{CategoricalValue{T}, Missing}}, NTuple{N, Int}} where N) where T","(Tuple{$A, Type{Union{CategoricalValue{T}, Missing}}, NTuple{N, Int}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], true)",false,true,2,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/array.jl,similar,mtsig,"((Tuple{Type{T}, Dims} where T <: Array{Union{CategoricalValue{U, R}, Missing}}) where R) where U","((Tuple{Type{T}, Dims} where T <: Array{Union{CategoricalValue{U, R}, Missing}}) where R) where U","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Array{Union{CategoricalValue{U, R}, Missing}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/array.jl,similar,mtsig,"(Tuple{Type{T}, Dims} where T <: Array{Union{CategoricalValue{U}, Missing}}) where U","(Tuple{Type{T}, Dims} where T <: Array{Union{CategoricalValue{U}, Missing}}) where U","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Array{Union{CategoricalValue{U}, Missing}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/value.jl,Base.convert,mtsig,"Tuple{Type{Union{S, Missing}}, CategoricalValue} where S <: SupportedTypes","Tuple{Type{Union{S, Missing}}, CategoricalValue} where S <: SupportedTypes","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:S, :(Union{}), :SupportedTypes, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/value.jl,Base.convert,mtsig,"Tuple{Type{Union{S, Nothing}}, CategoricalValue} where S <: SupportedTypes","Tuple{Type{Union{S, Nothing}}, CategoricalValue} where S <: SupportedTypes","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:S, :(Union{}), :SupportedTypes, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/value.jl,DataAPI.defaultarray,mtsig,"(Tuple{Type{Union{CategoricalValue{T, R}, Missing}}, Any} where R) where T","(Tuple{Type{Union{CategoricalValue{T, R}, Missing}}, Any} where R) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/CategoricalArrays.jl
src/database/database.jl,defaultmissing,mtsig,"Tuple{Array{Union{Missing, T}}, Any} where T <: AbstractString","Tuple{Array{Union{Missing, T}}, Any} where T <: AbstractString","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Clapeyron.jl
src/database/database.jl,defaultmissing,mtsig,"Tuple{Array{Union{Missing, T}}, Any} where T <: Number","Tuple{Array{Union{Missing, T}}, Any} where T <: Number","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/Clapeyron.jl
src/database/database.jl,defaultmissing,mtsig,"(Tuple{Array{Union{Missing, T1, T2}}, Any} where T2 <: AbstractString) where T1 <: Number","(Tuple{Array{Union{Missing, T1, T2}}, Any} where T2 <: AbstractString) where T1 <: Number","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T2, :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T1, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/Clapeyron.jl
src/columns/LowCardinality.jl,unmissing_type,mtsig,"Tuple{Type{Union{Missing, T}}} where T","Tuple{Type{Union{Missing, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/ClickHouse.jl
src/columns/Nullable.jl,write_col_data,mtsig,"Tuple{ClickHouseSock, AbstractVector{Union{Missing, T}}, Val{:Nullable}, TypeAst} where T","Tuple{ClickHouseSock, AbstractVector{Union{Missing, T}}, Val{:Nullable}, TypeAst} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], true)",false,true,1,true,true,false,true,false,true,../data/ta-info/all/ClickHouse.jl
src/columns/Nullable.jl,write_col_data,mtsig,"Tuple{ClickHouseSock, AbstractCategoricalVector{Union{Missing, T}}, Val{:Nullable}, TypeAst} where T","Tuple{ClickHouseSock, AbstractCategoricalVector{Union{Missing, T}}, Val{:Nullable}, TypeAst} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], true)",false,true,1,true,true,false,true,false,true,../data/ta-info/all/ClickHouse.jl
src/DataLayouts/cuda.jl,promote_parent_array_type,mtsig,"((Tuple{Type{CUDA.CuArray{T1, N, B} where N}, Type{CUDA.CuArray{T2, N, B} where N}} where B) where T2) where T1","((Tuple{Type{CUDA.CuArray{T1, N, B} where N}, Type{CUDA.CuArray{T2, N, B} where N}} where B) where T2) where T1","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:B, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T2, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T1, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,5,true,false,false,true,false,true,../data/ta-info/all/ClimaCore.jl
src/DataLayouts/cuda.jl,Base.similar,mtsig,"((Tuple{Type{CUDA.CuArray{T, N′, B} where N′}, Dims{N}} where B) where N) where T","((Tuple{Type{CUDA.CuArray{T, N′, B} where N′}, Dims{N}} where B) where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N′, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:B, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,true,false,true,false,true,../data/ta-info/all/ClimaCore.jl
src/core/aggregation.jl,nomissing,mtsig,"(Tuple{AbstractArray{Union{T, Missing}, N}, Any} where N) where T","(Tuple{AbstractArray{Union{T, Missing}, N}, Any} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/ClimateBase.jl
src/core/aggregation.jl,missing_weights,mtsig,"Tuple{ClimArray{Union{T, Missing}}, Any} where T","Tuple{ClimArray{Union{T, Missing}}, Any} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/ClimateBase.jl
src/tsa/continuation.jl,_numbertype,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/ClimateBase.jl
src/finite_differences.jl,Base.copyto!,mtsig,"(Tuple{Y, Mul{<:Any, Tuple{<:ImplicitDerivative, X}}} where Y <: AbstractVector) where X <: AbstractVector","(Tuple{Y, Mul{var""##ANON_TV#868"", Tuple{var""##ANON_TV#869"", X} where var""##ANON_TV#869"" <: ImplicitDerivative} where var""##ANON_TV#868"" <: Any} where Y <: AbstractVector) where X <: AbstractVector","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#869""), :(Union{}), :ImplicitDerivative, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#868""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:Y, :(Union{}), :AbstractVector, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:X, :(Union{}), :AbstractVector, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,true,false,true,false,true,../data/ta-info/all/CompactBases.jl
