File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,ExistInInv,RestrictedScope,ClosedLowerBound,TrivConsistBounds,Package
src/reader.jl,find_enhancements,mtsig,"Tuple{Union{AbstractString, Dict}, Vector{Species{N}}, NTuple{2, Vector{<:Pair}}} where N <: Number","Tuple{Union{AbstractString, Dict}, Vector{Species{N}}, NTuple{2, Vector{var""##ANON_TV#402""} where var""##ANON_TV#402"" <: Pair}} where N <: Number","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#402""), :(Union{}), :Pair, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,true,true,true,data/ta-info/all/Apophis.jl
src/reader.jl,find_kinetics,mtsig,"Tuple{Type{ElementaryReaction}, AbstractString, Vector{Species{N}}, NTuple{2, Vector{<:Pair}}} where N <: Number","Tuple{Type{ElementaryReaction}, AbstractString, Vector{Species{N}}, NTuple{2, Vector{var""##ANON_TV#404""} where var""##ANON_TV#404"" <: Pair}} where N <: Number","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#404""), :(Union{}), :Pair, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,true,true,true,data/ta-info/all/Apophis.jl
src/reader.jl,find_kinetics,mtsig,"Tuple{Type{ElementaryReaction}, Dict, Vector{Species{N}}, NTuple{2, Vector{<:Pair}}, Dict} where N <: Number","Tuple{Type{ElementaryReaction}, Dict, Vector{Species{N}}, NTuple{2, Vector{var""##ANON_TV#405""} where var""##ANON_TV#405"" <: Pair}, Dict} where N <: Number","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#405""), :(Union{}), :Pair, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,true,true,true,data/ta-info/all/Apophis.jl
src/reader.jl,find_kinetics,mtsig,"Tuple{Type{ThreeBodyReaction}, AbstractString, Vector{Species{N}}, NTuple{2, Vector{<:Pair}}} where N <: Number","Tuple{Type{ThreeBodyReaction}, AbstractString, Vector{Species{N}}, NTuple{2, Vector{var""##ANON_TV#406""} where var""##ANON_TV#406"" <: Pair}} where N <: Number","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#406""), :(Union{}), :Pair, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,true,true,true,data/ta-info/all/Apophis.jl
src/reader.jl,find_kinetics,mtsig,"Tuple{Type{ThreeBodyReaction}, Dict, Vector{Species{N}}, NTuple{2, Vector{<:Pair}}, Dict} where N <: Number","Tuple{Type{ThreeBodyReaction}, Dict, Vector{Species{N}}, NTuple{2, Vector{var""##ANON_TV#407""} where var""##ANON_TV#407"" <: Pair}, Dict} where N <: Number","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#407""), :(Union{}), :Pair, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,true,true,true,data/ta-info/all/Apophis.jl
src/reader.jl,find_kinetics,mtsig,"Tuple{Type{FallOffReaction}, AbstractString, Vector{Species{N}}, NTuple{2, Vector{<:Pair}}} where N <: Number","Tuple{Type{FallOffReaction}, AbstractString, Vector{Species{N}}, NTuple{2, Vector{var""##ANON_TV#408""} where var""##ANON_TV#408"" <: Pair}} where N <: Number","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#408""), :(Union{}), :Pair, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,true,true,true,data/ta-info/all/Apophis.jl
src/reader.jl,find_kinetics,mtsig,"Tuple{Type{FallOffReaction}, Dict, Vector{Species{N}}, NTuple{2, Vector{<:Pair}}, Dict} where N <: Number","Tuple{Type{FallOffReaction}, Dict, Vector{Species{N}}, NTuple{2, Vector{var""##ANON_TV#409""} where var""##ANON_TV#409"" <: Pair}, Dict} where N <: Number","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#409""), :(Union{}), :Pair, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,true,true,true,data/ta-info/all/Apophis.jl
src/Extras/sample.jl,sample,mtsig,"Tuple{LowRankFun{C, C, TensorSpace{Tuple{C, C}, <:EuclideanDomain{2}, <:Real}, Float64}, Integer} where C <: Chebyshev","Tuple{LowRankFun{C, C, (TensorSpace{Tuple{C, C}, var""##ANON_TV#442"", var""##ANON_TV#443""} where var""##ANON_TV#442"" <: EuclideanDomain{2}) where var""##ANON_TV#443"" <: Real, Float64}, Integer} where C <: Chebyshev","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#442""), :(Union{}), :(EuclideanDomain{2}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#443""), :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:C, :(Union{}), :Chebyshev, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,3,true,false,false,true,true,false,true,true,data/ta-info/all/ApproxFun.jl
src/specialfunctions.jl,$op,mtsig,"Tuple{Fun{PiecewiseSpace{<:Any, <:UnionDomain, <:Real}, <:Real}}","Tuple{Fun{((PiecewiseSpace{var""##ANON_TV#490"", var""##ANON_TV#491"", var""##ANON_TV#492""} where var""##ANON_TV#490"" <: Any) where var""##ANON_TV#491"" <: UnionDomain) where var""##ANON_TV#492"" <: Real, var""##ANON_TV#493""} where var""##ANON_TV#493"" <: Real}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#490""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#491""), :(Union{}), :UnionDomain, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#492""), :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#493""), :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple))]",false,false,4,true,true,true,true,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/specialfunctions.jl,$op,mtsig,"Tuple{typeof(abs), Fun{PiecewiseSpace{<:Any, <:UnionDomain, <:Real}, <:Real}}","Tuple{typeof(abs), Fun{((PiecewiseSpace{var""##ANON_TV#494"", var""##ANON_TV#495"", var""##ANON_TV#496""} where var""##ANON_TV#494"" <: Any) where var""##ANON_TV#495"" <: UnionDomain) where var""##ANON_TV#496"" <: Real, var""##ANON_TV#497""} where var""##ANON_TV#497"" <: Real}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#494""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#495""), :(Union{}), :UnionDomain, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#496""), :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#497""), :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple))]",false,false,4,true,true,true,true,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/specialfunctions.jl,extrema,mtsig,"Tuple{Fun{PiecewiseSpace{<:Any, <:UnionDomain, <:Real}, <:Real}}","Tuple{Fun{((PiecewiseSpace{var""##ANON_TV#498"", var""##ANON_TV#499"", var""##ANON_TV#500""} where var""##ANON_TV#498"" <: Any) where var""##ANON_TV#499"" <: UnionDomain) where var""##ANON_TV#500"" <: Real, var""##ANON_TV#501""} where var""##ANON_TV#501"" <: Real}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#498""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#499""), :(Union{}), :UnionDomain, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#500""), :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#501""), :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple))]",false,false,4,true,true,true,true,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Operators/systems.jl,diagm_container,mtsig,"Tuple{Any, Vararg{Pair{<:Integer, <:AbstractVector{<:Operator}}}}","Tuple{Any, Vararg{(Pair{var""##ANON_TV#697"", var""##ANON_TV#698""} where var""##ANON_TV#697"" <: Integer) where var""##ANON_TV#698"" <: (AbstractVector{var""##ANON_TV#699""} where var""##ANON_TV#699"" <: Operator)}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#699""), :(Union{}), :Operator, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#697""), :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#698""), :(Union{}), :(AbstractVector{var""##ANON_TV#699""} where var""##ANON_TV#699"" <: Operator), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,3,true,true,true,true,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
test/test_piracy.jl,Base.findfirst,mtsig,"Tuple{AbstractChar, Set{T}} where Int <: T <: Integer","Tuple{AbstractChar, Set{T}} where Int <: T <: Integer","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :Int, :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,true,true,false,true,true,false,data/ta-info/all/Aqua.jl
src/Impl.jl,Mode,mtsig,"Tuple{Vararg{Union{<:Pair{Symbol}, Symbol}}}","Tuple{Vararg{Union{var""##ANON_TV#471"", Symbol} where var""##ANON_TV#471"" <: Pair{Symbol}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#471""), :(Union{}), :(Pair{Symbol}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/ArgumentModes.jl
src/Impl.jl,Base.getindex,mtsig,"Tuple{Type{Mode}, Vararg{Union{Pair{Symbol, <:Union{DataType, Union}}, Symbol}}}","Tuple{Type{Mode}, Vararg{Union{Pair{Symbol, var""##ANON_TV#472""} where var""##ANON_TV#472"" <: Union{DataType, Union}, Symbol}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#472""), :(Union{}), :(Union{DataType, Union}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/ArgumentModes.jl
src/Impl.jl,Base.getindex,mtsig,"Tuple{Type{Mode}, typeof(==), Vararg{Union{Pair{Symbol, <:Union{DataType, Union}}, Symbol}}}","Tuple{Type{Mode}, typeof(==), Vararg{Union{Pair{Symbol, var""##ANON_TV#473""} where var""##ANON_TV#473"" <: Union{DataType, Union}, Symbol}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#473""), :(Union{}), :(Union{DataType, Union}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/ArgumentModes.jl
src/AnnotatedArrays.jl,AnnotatedArray,mtsig,"Tuple{AbstractArray, Vararg{Pair{K, <:Any}}} where K","Tuple{AbstractArray, Vararg{Pair{K, var""##ANON_TV#454""} where var""##ANON_TV#454"" <: Any}} where K","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#454""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/ArrayTools.jl
src/AnnotatedArrays.jl,AnnotatedArray,mtsig,"Tuple{AbstractArray, Vararg{Pair{<:AbstractString, <:Any}}}","Tuple{AbstractArray, Vararg{(Pair{var""##ANON_TV#455"", var""##ANON_TV#456""} where var""##ANON_TV#455"" <: AbstractString) where var""##ANON_TV#456"" <: Any}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#455""), :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#456""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,2,true,true,true,true,true,true,true,true,data/ta-info/all/ArrayTools.jl
src/vector_of_arrays.jl,Base.vcat,mtsig,"Tuple{Vararg{VectorOfArrays{U, N} where U}} where N","Tuple{Vararg{VectorOfArrays{U, N} where U}} where N","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/ArraysOfArrays.jl
src/eltypes.jl,finaljuliatype,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,ArrowType,mtsig,"Tuple{Type{Union{Missing, T}}} where T","Tuple{Type{Union{Missing, T}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,arrowname,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,arrowname,mtsig,"Tuple{Type{Union{T, Nothing}}} where T","Tuple{Type{Union{T, Nothing}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,arrowmetadata,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,arrowmetadata,mtsig,"Tuple{Type{Union{T, Nothing}}} where T","Tuple{Type{Union{T, Nothing}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,fromarrow,mtsig,"Tuple{Type{Union{Missing, T}}, Missing} where T","Tuple{Type{Union{Missing, T}}, Missing} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,fromarrow,mtsig,"Tuple{Type{Union{Missing, T}}, T} where T","Tuple{Type{Union{Missing, T}}, T} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,fromarrow,mtsig,"Tuple{Type{Union{Missing, T}}, T} where T <: NamedTuple","Tuple{Type{Union{Missing, T}}, T} where T <: NamedTuple","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :NamedTuple, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,fromarrow,mtsig,"Tuple{Type{Union{Missing, T}}, Any} where T","Tuple{Type{Union{Missing, T}}, Any} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,default,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
src/ArrowTypes/src/ArrowTypes.jl,default,mtsig,"Tuple{Type{Union{T, Nothing}}} where T","Tuple{Type{Union{T, Nothing}}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Arrow.jl
