File,Name,Kind,TypeDeclaration,Supertype,Error,Warning,VarCnt,ProcessedTypeDecl,ProcessedSuper,TyDeclUseSiteVariance,SuperUseSiteVariance,TyDeclImpUseSiteVariance,SuperImpUseSiteVariance,TrivConsistBounds,Package
src/Aerodynamics/DoubletSource/DoubletSource.jl,DoubletSourceSystem,tdstrc,"DoubletSourceSystem{T <: Real, M <: AbstractMatrix{T}, N <: AbstractVector{T}, O <: AbstractVector{<:AbstractPanel2D}, R <: WakePanel2D, P <: Uniform2D}",Any,false,false,6,"(((((DoubletSourceSystem{T, M, N, O, R, P} where P <: Uniform2D) where R <: WakePanel2D) where O <: (AbstractVector{var""##ANON_TV#377""} where var""##ANON_TV#377"" <: AbstractPanel2D)) where N <: AbstractVector{T}) where M <: AbstractMatrix{T}) where T <: Real",(((((Any where P) where R) where O) where N) where M) where T,false,true,true,true,true,data/ta-info/all/AeroMDAO.jl
src/core/model_concrete.jl,SingleContainerABM,tdstrc,"SingleContainerABM{S <: SpaceType, A <: AbstractAgent, C <: ContainerType{A}, F, P, R <: AbstractRNG}","AgentBasedModel{S, A}",false,false,6,"(((((SingleContainerABM{S, A, C, F, P, R} where R <: AbstractRNG) where P) where F) where C <: ContainerType{A}) where A <: AbstractAgent) where S <: SpaceType","(((((AgentBasedModel{S, A} where R) where P) where F) where C) where A) where S",false,true,true,true,true,data/ta-info/all/Agents.jl
src/submodules/pathfinding/astar.jl,AStar,tdstrc,"AStar{D, P, M, T, C <: CostMetric{D}}","GridPathfinder{D, P, M}",false,false,5,"((((AStar{D, P, M, T, C} where C <: CostMetric{D}) where T) where M) where P) where D","((((GridPathfinder{D, P, M} where C) where T) where M) where P) where D",false,true,true,true,true,data/ta-info/all/Agents.jl
src/pheap.jl,PHeap,tdstrc,"PHeap{T, W <: Number, F <: Function, D <: AbstractPDict{T, Int}}",Any,false,false,4,"(((PHeap{T, W, F, D} where D <: AbstractPDict{T, Int}) where F <: Function) where W <: Number) where T",(((Any where D) where F) where W) where T,false,true,true,true,true,data/ta-info/all/Air.jl
src/Search.jl,BacktrackingState,tdstrc,"BacktrackingState{S <: TypeLevelSchema, Assign <: NamedTuple, PartialAssign <: NamedTuple, LooseFun <: NamedTuple, InvParts <: NamedTuple, Dom <: StructACSet{S}, Codom <: StructACSet{S}, VAssign <: NamedTuple}",Any,false,false,8,"(((((((BacktrackingState{S, Assign, PartialAssign, LooseFun, InvParts, Dom, Codom, VAssign} where VAssign <: NamedTuple) where Codom <: StructACSet{S}) where Dom <: StructACSet{S}) where InvParts <: NamedTuple) where LooseFun <: NamedTuple) where PartialAssign <: NamedTuple) where Assign <: NamedTuple) where S <: TypeLevelSchema",(((((((Any where VAssign) where Codom) where Dom) where InvParts) where LooseFun) where PartialAssign) where Assign) where S,false,true,true,true,true,data/ta-info/all/AlgebraicRewriting.jl
src/Variables.jl,FinDomDefaultDict,tdstrc,"FinDomDefaultDict{K2, K <: K2, D <: AbstractDict{K, K2}}","FinDomFunction{D, TypeSet{K}, TypeSet{K2}}",false,false,3,"((FinDomDefaultDict{K2, K, D} where D <: AbstractDict{K, K2}) where K <: K2) where K2","((FinDomFunction{D, TypeSet{K}, TypeSet{K2}} where D) where K) where K2",false,false,true,true,true,data/ta-info/all/AlgebraicRewriting.jl
src/ilqr/cost_expansion.jl,CostExpansion,tdstrc,CostExpansion{T},AbstractVector{StateControlExpansion{T}},false,false,1,CostExpansion{T} where T,AbstractVector{StateControlExpansion{T}} where T,true,false,true,true,true,data/ta-info/all/Altro.jl
src/gas.jl,Gas,tdstrc,"Gas{N <: Number, S <: AbstractSpecies{N}, R <: AbstractReaction{N}}",Any,false,false,3,"((Gas{N, S, R} where R <: AbstractReaction{N}) where S <: AbstractSpecies{N}) where N <: Number",((Any where R) where S) where N,false,true,true,true,true,data/ta-info/all/Apophis.jl
src/reactions.jl,ElementaryReaction,tdstrc,"ElementaryReaction{N <: Number, S <: AbstractSpecies{N}}",AbstractReaction{N},false,false,2,"(ElementaryReaction{N, S} where S <: AbstractSpecies{N}) where N <: Number",(AbstractReaction{N} where S) where N,false,true,true,true,true,data/ta-info/all/Apophis.jl
src/reactions.jl,ThreeBodyReaction,tdstrc,"ThreeBodyReaction{N <: Number, S <: AbstractSpecies{N}}",AbstractReaction{N},false,false,2,"(ThreeBodyReaction{N, S} where S <: AbstractSpecies{N}) where N <: Number",(AbstractReaction{N} where S) where N,false,true,true,true,true,data/ta-info/all/Apophis.jl
src/reactions.jl,FallOffReaction,tdstrc,"FallOffReaction{N <: Number, S <: AbstractSpecies{N}}",AbstractReaction{N},false,false,2,"(FallOffReaction{N, S} where S <: AbstractSpecies{N}) where N <: Number",(AbstractReaction{N} where S) where N,false,true,true,true,true,data/ta-info/all/Apophis.jl
src/species.jl,Species,tdstrc,"Species{N <: Number, R <: AbstractReaction{N}}",AbstractSpecies{N},false,false,2,"(Species{N, R} where R <: AbstractReaction{N}) where N <: Number",(AbstractSpecies{N} where R) where N,false,true,true,true,true,data/ta-info/all/Apophis.jl
src/Domains/PiecewiseSegment.jl,PiecewiseSegment,tdstrc,"PiecewiseSegment{T, V <: AbstractVector{T}}",Domain{T},false,false,2,"(PiecewiseSegment{T, V} where V <: AbstractVector{T}) where T",(Domain{T} where V) where T,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/LinearAlgebra/AlmostBandedMatrix.jl,AlmostBandedMatrix,tdstrc,"AlmostBandedMatrix{T, B <: BandedMatrix{T}}",AbstractMatrix{T},false,false,2,"(AlmostBandedMatrix{T, B} where B <: BandedMatrix{T}) where T",(AbstractMatrix{T} where B) where T,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Multivariate/TensorSpace.jl,ProductSpace,tdstrc,"ProductSpace{S <: Space, V <: Space, D, R}","AbstractProductSpace{Tuple{S, V}, D, R}",false,false,4,"(((ProductSpace{S, V, D, R} where R) where D) where V <: Space) where S <: Space","(((AbstractProductSpace{Tuple{S, V}, D, R} where R) where D) where V) where S",true,false,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Multivariate/TrivialTensorFun.jl,TrivialTensorFun,tdstrc,"TrivialTensorFun{d, SS <: TensorSpaceND{d}, T <: Number}","MultivariateFun{T, d}",false,false,3,"((TrivialTensorFun{d, SS, T} where T <: Number) where SS <: TensorSpaceND{d}) where d","((MultivariateFun{T, d} where T) where SS) where d",false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Operators/almostbanded/LowRankOperator.jl,LowRankOperator,tdstrc,"LowRankOperator{S <: Space, T, O <: Operator{T}}",AbstractLowRankOperator{T},false,false,3,"((LowRankOperator{S, T, O} where O <: Operator{T}) where T) where S <: Space",((AbstractLowRankOperator{T} where O) where T) where S,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Operators/banded/Conversion.jl,ConversionWrapper,tdstrc,"ConversionWrapper{D <: Space, R <: Space, T, O <: Operator{T}}",Conversion{T},false,false,4,"(((ConversionWrapper{D, R, T, O} where O <: Operator{T}) where T) where R <: Space) where D <: Space",(((Conversion{T} where O) where T) where R) where D,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Operators/banded/Multiplication.jl,MultiplicationWrapper,tdstrc,"MultiplicationWrapper{D <: Space, S <: Space, T, O <: Operator{T}}","Multiplication{D, S, T}",false,false,4,"(((MultiplicationWrapper{D, S, T, O} where O <: Operator{T}) where T) where S <: Space) where D <: Space","(((Multiplication{D, S, T} where O) where T) where S) where D",false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Operators/general/algebra.jl,PlusOperator,tdstrc,"PlusOperator{T, BW, SZ, O <: Operator{T}, BBW, SBBW}",Operator{T},false,false,6,"(((((PlusOperator{T, BW, SZ, O, BBW, SBBW} where SBBW) where BBW) where O <: Operator{T}) where SZ) where BW) where T",(((((Operator{T} where SBBW) where BBW) where O) where SZ) where BW) where T,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Operators/general/algebra.jl,ConstantTimesOperator,tdstrc,"ConstantTimesOperator{T <: Number, B <: Operator{T}}",Operator{T},false,false,2,"(ConstantTimesOperator{T, B} where B <: Operator{T}) where T <: Number",(Operator{T} where B) where T,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Operators/general/algebra.jl,TimesOperator,tdstrc,"TimesOperator{T, BW, SZ, O <: Operator{T}, BBW, SBBW}",Operator{T},false,false,6,"(((((TimesOperator{T, BW, SZ, O, BBW, SBBW} where SBBW) where BBW) where O <: Operator{T}) where SZ) where BW) where T",(((((Operator{T} where SBBW) where BBW) where O) where SZ) where BW) where T,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Spaces/ArraySpace.jl,ArraySpace,tdstrc,"ArraySpace{S, n, DD, RR, A <: AbstractArray{S, n}}","DirectSumSpace{NTuple{n, S}, DD, Array{RR, n}}",false,false,5,"((((ArraySpace{S, n, DD, RR, A} where A <: AbstractArray{S, n}) where RR) where DD) where n) where S","((((DirectSumSpace{NTuple{n, S}, DD, Array{RR, n}} where A) where RR) where DD) where n) where S",false,false,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Spaces/ContinuousSpace.jl,ContinuousSpace,tdstrc,"ContinuousSpace{T, R, P <: PiecewiseSegment{T}}","Space{P, R}",false,false,3,"((ContinuousSpace{T, R, P} where P <: PiecewiseSegment{T}) where R) where T","((Space{P, R} where P) where R) where T",false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Spaces/Spaces.jl,WeightSpacePlan,tdstrc,"WeightSpacePlan{S, P, T, V, PTS <: AbstractVector{T}, WT <: AbstractVector{V}}",Any,false,false,6,"(((((WeightSpacePlan{S, P, T, V, PTS, WT} where WT <: AbstractVector{V}) where PTS <: AbstractVector{T}) where V) where T) where P) where S",(((((Any where WT) where PTS) where V) where T) where P) where S,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
src/Spaces/Spaces.jl,IWeightSpacePlan,tdstrc,"IWeightSpacePlan{S, P, T, V, PTS <: AbstractVector{T}, WT <: AbstractVector{V}}",Any,false,false,6,"(((((IWeightSpacePlan{S, P, T, V, PTS, WT} where WT <: AbstractVector{V}) where PTS <: AbstractVector{T}) where V) where T) where P) where S",(((((Any where WT) where PTS) where V) where T) where P) where S,false,true,true,true,true,data/ta-info/all/ApproxFunBase.jl
test/miscAFBase.jl,UniqueInterval,tdstrc,"UniqueInterval{T, I <: AbstractInterval{T}}",AbstractInterval{T},false,false,2,"(UniqueInterval{T, I} where I <: AbstractInterval{T}) where T",(AbstractInterval{T} where I) where T,false,true,true,true,true,data/ta-info/all/ApproxFunOrthogonalPolynomials.jl
src/ArnoldiMethod.jl,Arnoldi,tdstrc,"Arnoldi{T, TV <: StridedMatrix{T}, TH <: StridedMatrix{T}}",Any,false,false,3,"((Arnoldi{T, TV, TH} where TH <: StridedMatrix{T}) where TV <: StridedMatrix{T}) where T",((Any where TH) where TV) where T,false,true,true,true,true,data/ta-info/all/ArnoldiMethod.jl
src/schursort.jl,CompletelyPivotedLU,tdstrc,"CompletelyPivotedLU{T, N, TA <: SMatrix{N, N, T}, TP}",Any,false,false,4,"(((CompletelyPivotedLU{T, N, TA, TP} where TP) where TA <: SMatrix{N, N, T}) where N) where T",(((Any where TP) where TA) where N) where T,false,true,true,true,true,data/ta-info/all/ArnoldiMethod.jl
src/ArrayInitializers.jl,SizedArrayInitializer,tdstrc,"SizedArrayInitializer{T, I <: AbstractArrayInitializer{T}, D}",AbstractArrayInitializer{T},false,false,3,"((SizedArrayInitializer{T, I, D} where D) where I <: AbstractArrayInitializer{T}) where T",((AbstractArrayInitializer{T} where D) where I) where T,false,true,true,true,true,data/ta-info/all/ArrayInitializers.jl
src/cumsum.jl,RangeCumsum,tdstrc,"RangeCumsum{T, RR <: AbstractRange{T}}",LayoutVector{T},false,false,2,"(RangeCumsum{T, RR} where RR <: AbstractRange{T}) where T",(LayoutVector{T} where RR) where T,false,true,true,true,true,data/ta-info/all/ArrayLayouts.jl
src/AnnotatedArrays.jl,AnnotatedArray,tdstrc,"AnnotatedArray{T, N, P <: Properties, A <: AbstractArray{T, N}, S}","AbstractAnnotatedArray{T, N, P, S}",false,false,5,"((((AnnotatedArray{T, N, P, A, S} where S) where A <: AbstractArray{T, N}) where P <: Properties) where N) where T","((((AbstractAnnotatedArray{T, N, P, S} where S) where A) where P) where N) where T",false,true,true,true,true,data/ta-info/all/ArrayTools.jl
test/runtests.jl,UnfinishedArray,tdstrc,"UnfinishedArray{T, N, A <: AbstractArray{T, N}, S}","PseudoArray{T, N, S}",false,false,4,"(((UnfinishedArray{T, N, A, S} where S) where A <: AbstractArray{T, N}) where N) where T","(((PseudoArray{T, N, S} where S) where A) where N) where T",false,true,true,true,true,data/ta-info/all/ArrayTools.jl
test/runtests.jl,DummyArray,tdstrc,"DummyArray{T, N, A <: AbstractArray{T, N}, S}","PseudoArray{T, N, S}",false,false,4,"(((DummyArray{T, N, A, S} where S) where A <: AbstractArray{T, N}) where N) where T","(((PseudoArray{T, N, S} where S) where A) where N) where T",false,true,true,true,true,data/ta-info/all/ArrayTools.jl
src/array_of_similar_arrays.jl,AbstractArrayOfSimilarArrays,tdabst,"AbstractArrayOfSimilarArrays{T, M, N}","AbstractArray{Array{T, M}, N}",false,false,3,"((AbstractArrayOfSimilarArrays{T, M, N} where N) where M) where T","((AbstractArray{Array{T, M}, N} where N) where M) where T",true,false,true,true,true,data/ta-info/all/ArraysOfArrays.jl
src/array_of_similar_arrays.jl,ArrayOfSimilarArrays,tdstrc,"ArrayOfSimilarArrays{T, M, N, L, P <: AbstractArray{T, L}}","AbstractArrayOfSimilarArrays{T, M, N}",false,false,5,"((((ArrayOfSimilarArrays{T, M, N, L, P} where P <: AbstractArray{T, L}) where L) where N) where M) where T","((((AbstractArrayOfSimilarArrays{T, M, N} where P) where L) where N) where M) where T",false,true,true,true,true,data/ta-info/all/ArraysOfArrays.jl
src/vector_of_arrays.jl,VectorOfArrays,tdstrc,"VectorOfArrays{T, N, M, VT <: AbstractVector{T}, VI <: AbstractVector{<:Integer}, VD <: AbstractVector{Dims{M}}}","AbstractVector{Array{T, N}}",false,false,6,"(((((VectorOfArrays{T, N, M, VT, VI, VD} where VD <: AbstractVector{Dims{M}}) where VI <: (AbstractVector{var""##ANON_TV#554""} where var""##ANON_TV#554"" <: Integer)) where VT <: AbstractVector{T}) where M) where N) where T","(((((AbstractVector{Array{T, N}} where VD) where VI) where VT) where M) where N) where T",false,false,true,true,true,data/ta-info/all/ArraysOfArrays.jl
src/eltypes.jl,ToTimestamp,tdstrc,"ToTimestamp{A, TZ}","AbstractVector{Timestamp{Meta.TimeUnits.MILLISECOND, TZ}}",false,false,2,"(ToTimestamp{A, TZ} where TZ) where A","(AbstractVector{Timestamp{Meta.TimeUnits.MILLISECOND, TZ}} where TZ) where A",true,false,true,true,true,data/ta-info/all/Arrow.jl
src/arraytypes/dictencoding.jl,DictEncode,tdstrc,"DictEncode{T, A}",AbstractVector{DictEncodeType{T}},false,false,2,"(DictEncode{T, A} where A) where T",(AbstractVector{DictEncodeType{T}} where A) where T,true,false,true,true,true,data/ta-info/all/Arrow.jl
src/arraytypes/list.jl,Offsets,tdstrc,"Offsets{T <: Union{Int32, Int64}}","ArrowVector{Tuple{T, T}}",false,false,1,"Offsets{T} where T <: Union{Int32, Int64}","ArrowVector{Tuple{T, T}} where T",true,false,true,true,true,data/ta-info/all/Arrow.jl
src/arraytypes/unions.jl,DenseUnionVector,tdstrc,"DenseUnionVector{T, U}","AbstractVector{UnionT{Meta.UnionModes.Dense, nothing, U}}",false,false,2,"(DenseUnionVector{T, U} where U) where T","(AbstractVector{UnionT{Meta.UnionModes.Dense, nothing, U}} where U) where T",true,false,true,true,true,data/ta-info/all/Arrow.jl
src/arraytypes/unions.jl,SparseUnionVector,tdstrc,"SparseUnionVector{T, U}","AbstractVector{UnionT{Meta.UnionModes.Sparse, nothing, U}}",false,false,2,"(SparseUnionVector{T, U} where U) where T","(AbstractVector{UnionT{Meta.UnionModes.Sparse, nothing, U}} where U) where T",true,false,true,true,true,data/ta-info/all/Arrow.jl
src/solve_kbest.jl,MurtyData,tdstrc,"MurtyData{T, M <: AbstractMatrix{T}, S}",Any,false,false,3,"((MurtyData{T, M, S} where S) where M <: AbstractMatrix{T}) where T",((Any where S) where M) where T,false,true,true,true,true,data/ta-info/all/Assignment.jl
src/calculation.jl,Work,tdstrc,"Work{T, N <: AbstractLegendreNorm, V <: AbstractArray{T}}",Any,false,false,3,"((Work{T, N, V} where V <: AbstractArray{T}) where N <: AbstractLegendreNorm) where T",((Any where V) where N) where T,false,true,true,true,true,data/ta-info/all/AssociatedLegendrePolynomials.jl
src/tools.jl,LazySparse,tdstrc,"LazySparse{T, TV <: AbstractVector{T}, TI <: Integer, TVI <: AbstractVector{TI}}",Any,false,false,4,"(((LazySparse{T, TV, TI, TVI} where TVI <: AbstractVector{TI}) where TI <: Integer) where TV <: AbstractVector{T}) where T",(((Any where TVI) where TI) where TV) where T,false,true,true,true,true,data/ta-info/all/AssociativeArrays.jl
src/base.jl,WindowedAssociativeOp,tdmtbl,"WindowedAssociativeOp{T, Op, Op!, V <: AbstractVector{T}}",Any,false,false,4,"(((WindowedAssociativeOp{T, Op, Op!, V} where V <: AbstractVector{T}) where Op!) where Op) where T",(((Any where V) where Op!) where Op) where T,false,true,true,true,true,data/ta-info/all/AssociativeWindowAggregation.jl
src/AstroImages.jl,AstroImage,tdstrc,"AstroImage{T, N, D <: Tuple, R <: Tuple, A <: AbstractArray{T, N}, W <: Tuple}","AbstractDimArray{T, N, D, A}",false,false,6,"(((((AstroImage{T, N, D, R, A, W} where W <: Tuple) where A <: AbstractArray{T, N}) where R <: Tuple) where D <: Tuple) where N) where T","(((((AbstractDimArray{T, N, D, A} where W) where A) where R) where D) where N) where T",false,true,true,true,true,data/ta-info/all/AstroImages.jl
src/abstract_algorithm.jl,RecordedAlgorithm,tdmtbl,"RecordedAlgorithm{Q, A, Alg <: AbstractAlgorithm{Q, A}}","AbstractAlgorithm{Q, A}",false,false,3,"((RecordedAlgorithm{Q, A, Alg} where Alg <: AbstractAlgorithm{Q, A}) where A) where Q","((AbstractAlgorithm{Q, A} where Alg) where A) where Q",false,true,true,true,true,data/ta-info/all/AsynchronousIterativeAlgorithms.jl
src/algorithm_wrappers.jl,AggregationAlgorithm,tdstrc,"AggregationAlgorithm{Q, A, Alg <: AbstractAlgorithm{Q, A}}","AbstractAlgorithm{Q, A}",false,false,3,"((AggregationAlgorithm{Q, A, Alg} where Alg <: AbstractAlgorithm{Q, A}) where A) where Q","((AbstractAlgorithm{Q, A} where Alg) where A) where Q",false,true,true,true,true,data/ta-info/all/AsynchronousIterativeAlgorithms.jl
src/algorithm_wrappers.jl,AveragingAlgorithm,tdmtbl,"AveragingAlgorithm{Q, A, Alg <: AbstractAlgorithm{Q, A}}","AbstractAlgorithm{Q, A}",false,false,3,"((AveragingAlgorithm{Q, A, Alg} where Alg <: AbstractAlgorithm{Q, A}) where A) where Q","((AbstractAlgorithm{Q, A} where Alg) where A) where Q",false,true,true,true,true,data/ta-info/all/AsynchronousIterativeAlgorithms.jl
src/allchoices.jl,allchoices,tdstrc,"allchoices{T, V <: AbstractVector{T}}",Any,false,false,2,"(allchoices{T, V} where V <: AbstractVector{T}) where T",(Any where V) where T,false,true,true,true,true,data/ta-info/all/AtomicLevels.jl
src/equations.jl,AtomicEquations,tdmtbl,"AtomicEquations{T, B <: AbstractQuasiMatrix, O <: AbstractOrbital, A <: Atom{T, B, O}, Equations <: AbstractVector{<:AtomicOrbitalEquation}}",Any,false,false,5,"((((AtomicEquations{T, B, O, A, Equations} where Equations <: (AbstractVector{var""##ANON_TV#630""} where var""##ANON_TV#630"" <: AtomicOrbitalEquation)) where A <: Atom{T, B, O}) where O <: AbstractOrbital) where B <: AbstractQuasiMatrix) where T",((((Any where Equations) where A) where O) where B) where T,false,true,true,true,true,data/ta-info/all/AtomicStructure.jl
src/orbital_equation.jl,AtomicOrbitalEquation,tdmtbl,"AtomicOrbitalEquation{T, B <: Basis, O <: AbstractOrbital, A <: Atom{T, B, O}, Equation, M}",Any,false,false,6,"(((((AtomicOrbitalEquation{T, B, O, A, Equation, M} where M) where Equation) where A <: Atom{T, B, O}) where O <: AbstractOrbital) where B <: Basis) where T",(((((Any where M) where Equation) where A) where O) where B) where T,false,true,true,true,true,data/ta-info/all/AtomicStructure.jl
src/orbital_integrals.jl,HFPotential,tdmtbl,"HFPotential{kind, aO, bO, T, OV <: RadialOrbital{T}, Density, Potential}","OrbitalIntegral{1, aO, bO, T}",false,false,7,"((((((HFPotential{kind, aO, bO, T, OV, Density, Potential} where Potential) where Density) where OV <: RadialOrbital{T}) where T) where bO) where aO) where kind","((((((OrbitalIntegral{1, aO, bO, T} where Potential) where Density) where OV) where T) where bO) where aO) where kind",false,true,true,true,true,data/ta-info/all/AtomicStructure.jl
